date,WILLLRGCAP,WILLSMLCAP,BAMLCC4A0710YTRIV,VIXCLS
2015-07-21,61071.59,90645.64,463.18,12.22
2015-07-22,60930.72,90813.0,463.32,12.12
2015-07-23,60596.4,89915.98,464.33,12.64
2015-07-24,59981.84,88745.48,463.84,13.74
2015-07-27,59619.67,87897.64,464.65,15.6
2015-07-28,60349.97,88725.98,463.88,13.44
2015-07-29,60812.37,89437.18,463.43,12.5
2015-07-30,60838.8,89624.95,463.7,12.13
2015-07-31,60709.18,89984.27,465.54,12.12
2015-08-03,60546.33,89504.68,467.03,12.56
2015-08-04,60434.2,89356.3,465.16,13.0
2015-08-05,60652.9,89560.43,463.42,12.51
2015-08-06,60194.58,88740.54,463.98,13.77
2015-08-07,60025.4,88261.16,465.45,13.39
2015-08-10,60788.51,89419.48,463.48,12.23
2015-08-11,60221.6,88675.38,466.02,13.71
2015-08-12,60278.01,88551.87,465.47,13.61
2015-08-13,60224.84,88314.46,463.53,13.49
2015-08-14,60468.84,88846.85,463.27,12.83
2015-08-17,60805.22,89639.28,464.64,13.02
2015-08-18,60655.18,89095.95,463.19,13.79
2015-08-19,60148.58,88233.4,464.76,15.25
2015-08-20,58866.44,86184.54,465.6,19.14
2015-08-21,57027.01,84774.09,465.82,28.03
2015-08-24,54772.5,81491.07,465.95,40.74
2015-08-25,54038.31,80865.03,462.23,36.02
2015-08-26,56100.18,82831.67,461.04,30.32
2015-08-27,57475.6,84627.23,462.27,26.1
2015-08-28,57545.38,85250.8,462.35,26.05
2015-08-31,57069.42,84963.04,462.09,28.43
2015-09-01,55402.96,82662.54,462.79,31.4
2015-09-02,56421.22,83853.96,462.36,26.09
2015-09-03,56512.23,83990.31,463.52,25.61
2015-09-04,55665.9,83169.99,464.84,27.8
2015-09-07,55665.9,83169.99,464.99,27.8
2015-09-08,57056.98,84982.0,463.56,24.9
2015-09-09,56276.01,84038.01,464.2,26.23
2015-09-10,56567.16,84303.62,463.08,24.37
2015-09-11,56845.44,84686.12,463.98,23.2
2015-09-14,56620.36,84384.61,464.23,24.25
2015-09-15,57333.3,85266.98,461.46,22.54
2015-09-16,57837.46,86043.19,461.16,21.35
2015-09-17,57702.73,86289.22,464.07,21.14
2015-09-18,56777.97,84944.77,466.72,22.28
2015-09-21,57042.97,85010.8,464.55,20.14
2015-09-22,56331.86,83717.29,466.57,22.44
2015-09-23,56214.46,83510.3,465.89,22.13
2015-09-24,56017.43,83264.55,465.68,23.47
2015-09-25,56004.24,82571.49,464.13,23.62
2015-09-28,54581.98,80242.47,464.89,27.63
2015-09-29,54626.91,79873.75,465.22,26.83
2015-09-30,55645.02,81052.07,465.12,24.5
2015-10-01,55752.3,80951.61,465.21,22.55
2015-10-02,56552.16,82087.63,466.69,20.94
2015-10-05,57597.76,84060.12,465.69,19.54
2015-10-06,57385.27,83785.3,467.18,19.4
2015-10-07,57872.91,84990.03,467.55,18.4
2015-10-08,58367.8,85852.02,466.42,17.42
2015-10-09,58416.12,86040.18,467.24,17.08
2015-10-12,58476.76,85943.28,467.39,16.17
2015-10-13,58090.87,84848.11,468.75,17.67
2015-10-14,57798.18,84118.13,470.78,18.03
2015-10-15,58666.54,85618.2,469.85,16.05
2015-10-16,58913.5,85568.26,470.17,15.05
2015-10-19,58939.59,85658.97,470.36,14.98
2015-10-20,58860.91,85720.99,469.53,15.75
2015-10-21,58508.85,84513.3,470.93,16.7
2015-10-22,59470.63,85139.02,471.6,14.45
2015-10-23,60116.03,85866.68,470.61,14.46
2015-10-26,60015.39,85421.1,471.8,15.29
2015-10-27,59844.75,84400.37,472.54,15.43
2015-10-28,60565.54,86565.33,470.66,14.33
2015-10-29,60533.33,85854.64,468.39,14.61
2015-10-30,60255.34,85584.71,469.16,15.07
2015-11-02,60977.32,87257.55,468.35,14.15
2015-11-03,61136.28,87609.75,467.76,14.54
2015-11-04,60950.75,87435.28,467.89,15.51
2015-11-05,60892.27,87521.09,467.6,15.05
2015-11-06,60851.44,87949.96,465.01,14.33
2015-11-09,60273.47,86856.95,464.52,16.52
2015-11-10,60385.47,87054.01,465.11,15.29
2015-11-11,60193.77,86340.14,465.16,16.06
2015-11-12,59375.95,84576.98,464.78,18.37
2015-11-13,58722.24,83888.48,465.55,20.08
2015-11-16,59577.43,84741.7,465.85,18.16
2015-11-17,59504.39,84471.87,466.49,18.84
2015-11-18,60453.62,85816.21,466.29,16.85
2015-11-19,60406.63,85480.43,467.07,16.99
2015-11-20,60629.69,85995.57,466.74,15.47
2015-11-23,60558.04,86346.11,467.2,15.62
2015-11-24,60635.02,86954.87,467.34,15.93
2015-11-25,60638.49,87490.63,467.58,15.19
2015-11-26,60638.49,87490.63,467.63,15.19
2015-11-27,60697.54,87767.47,467.98,15.12
2015-11-30,60412.64,87477.72,468.16,16.13
2015-12-01,61054.46,87936.46,470.0,14.67
2015-12-02,60406.81,86981.02,469.47,15.91
2015-12-03,59509.66,85547.11,464.92,18.11
2015-12-04,60711.85,86402.54,466.46,14.81
2015-12-07,60285.19,85014.2,467.78,15.84
2015-12-08,59895.8,84551.19,466.63,17.6
2015-12-09,59432.27,83689.4,467.4,19.61
2015-12-10,59575.03,83916.86,466.12,19.34
2015-12-11,58429.75,82169.07,467.83,24.39
2015-12-14,58686.38,81505.03,463.96,22.73
2015-12-15,59314.12,82645.18,462.99,20.95
2015-12-16,60183.18,83791.79,462.73,17.86
2015-12-17,59304.12,82829.17,464.12,18.94
2015-12-18,58267.31,81746.79,464.73,20.7
2015-12-21,58716.6,82261.52,464.91,18.7
2015-12-22,59225.08,83011.69,463.84,16.6
2015-12-23,59972.17,84246.15,463.38,15.57
2015-12-24,59881.7,84376.33,464.0,15.74
2015-12-25,59881.7,84376.33,464.0,15.74
2015-12-28,59760.48,83894.91,464.83,16.91
2015-12-29,60393.25,84762.77,462.78,16.08
2015-12-30,59960.55,84024.02,463.09,17.29
2015-12-31,59411.12,83178.57,463.78,18.21
2016-01-01,59411.12,83178.57,463.78,18.21
2016-01-04,58526.48,81601.38,464.86,20.7
2016-01-05,58650.62,81736.88,464.75,19.34
2016-01-06,57897.03,80569.17,466.74,20.59
2016-01-07,56522.35,78458.64,466.88,24.99
2016-01-08,55910.29,77249.8,467.34,27.01
2016-01-11,55943.0,76931.34,466.29,24.3
2016-01-12,56337.32,77044.64,467.39,22.47
2016-01-13,54934.29,74672.23,468.46,25.22
2016-01-14,55829.08,75619.53,465.97,23.95
2016-01-15,54626.84,74360.43,466.01,27.02
2016-01-18,54626.84,74360.43,466.17,27.02
2016-01-19,54624.94,73481.39,465.48,26.05
2016-01-20,53976.9,73416.62,464.47,27.59
2016-01-21,54237.4,73457.17,463.56,26.69
2016-01-22,55359.84,75262.17,463.54,22.34
2016-01-25,54472.73,73620.63,464.15,24.15
2016-01-26,55273.17,75300.65,464.66,22.5
2016-01-27,54665.56,74355.68,464.36,23.11
2016-01-28,54953.54,74341.75,464.78,22.42
2016-01-29,56325.84,76703.91,466.54,20.2
2016-02-01,56303.0,76531.57,465.24,19.98
2016-02-02,55225.13,74830.57,467.27,21.98
2016-02-03,55514.23,75163.9,466.05,21.65
2016-02-04,55622.32,75673.78,466.73,21.84
2016-02-05,54546.99,73841.73,466.91,23.38
2016-02-08,53765.74,72474.2,468.74,26.0
2016-02-09,53726.61,71975.85,467.53,26.54
2016-02-10,53750.51,71967.06,468.21,26.29
2016-02-11,53100.28,71074.37,468.61,28.14
2016-02-12,54143.79,72403.14,465.53,25.4
2016-02-15,54143.79,72403.14,465.69,25.4
2016-02-16,55070.59,74051.14,465.53,24.11
2016-02-17,55977.32,75326.72,465.43,22.31
2016-02-18,55743.71,75022.66,468.0,21.64
2016-02-19,55751.77,75238.1,468.41,20.53
2016-02-22,56550.09,76235.38,468.55,19.38
2016-02-23,55858.04,75594.3,469.55,20.98
2016-02-24,56109.59,76249.07,469.53,20.72
2016-02-25,56763.83,77005.16,471.42,19.11
2016-02-26,56680.13,77504.4,470.32,19.81
2016-02-29,56249.74,77338.52,471.88,20.55
2016-03-01,57606.79,78854.75,469.92,17.7
2016-03-02,57878.06,79757.6,470.37,17.09
2016-03-03,58105.02,80695.08,471.55,16.7
2016-03-04,58297.12,81234.49,470.84,16.86
2016-03-07,58356.73,82087.26,471.03,17.35
2016-03-08,57701.18,80192.25,473.64,18.67
2016-03-09,57998.53,80554.85,472.19,18.34
2016-03-10,57979.94,80058.0,472.16,18.05
2016-03-11,58949.27,81791.61,472.31,16.5
2016-03-14,58869.07,81528.58,474.25,16.92
2016-03-15,58760.56,80401.58,474.83,16.84
2016-03-16,59114.89,81172.77,475.6,14.99
2016-03-17,59526.1,82393.32,477.61,14.44
2016-03-18,59787.95,83018.66,479.47,14.02
2016-03-21,59855.87,82857.84,478.59,13.79
2016-03-22,59819.07,82818.42,478.64,14.17
2016-03-23,59426.03,81181.43,480.6,14.94
2016-03-24,59398.8,81479.6,479.7,14.74
2016-03-25,59398.8,81479.6,479.7,14.74
2016-03-28,59439.5,81558.11,480.44,15.24
2016-03-29,59996.26,83511.34,482.44,13.82
2016-03-30,60252.09,83629.43,482.15,13.56
2016-03-31,60156.39,83885.82,483.81,13.95
2016-04-01,60531.16,84015.75,483.68,13.1
2016-04-04,60338.98,83277.53,484.69,14.12
2016-04-05,59740.2,82379.82,486.15,15.42
2016-04-06,60381.13,83326.93,485.43,14.09
2016-04-07,59671.29,82185.67,487.62,16.16
2016-04-08,59842.84,82686.89,485.96,15.36
2016-04-11,59673.67,82566.29,486.46,16.26
2016-04-12,60237.49,83558.91,485.01,14.85
2016-04-13,60859.81,85262.4,486.42,13.84
2016-04-14,60869.71,85127.1,486.46,13.72
2016-04-15,60836.54,85293.56,487.72,13.62
2016-04-18,61216.91,85818.64,487.56,13.35
2016-04-19,61416.62,86081.72,488.15,13.24
2016-04-20,61461.28,86252.02,487.04,13.28
2016-04-21,61132.32,85674.2,487.65,13.95
2016-04-22,61154.4,86594.85,487.55,13.22
2016-04-25,61070.36,85956.72,487.34,14.08
2016-04-26,61186.25,86881.14,486.78,13.96
2016-04-27,61280.73,87329.63,489.04,13.77
2016-04-28,60733.85,86352.86,490.13,15.22
2016-04-29,60445.31,85732.4,490.9,15.7
2016-05-02,60930.68,86400.5,489.69,14.68
2016-05-03,60383.92,84989.94,491.43,15.6
2016-05-04,60056.56,84404.85,491.45,16.05
2016-05-05,60042.78,84077.44,492.42,15.91
2016-05-06,60266.65,84530.68,491.06,14.72
2016-05-09,60314.3,84650.1,491.65,14.57
2016-05-10,61069.05,85509.91,491.74,13.63
2016-05-11,60524.03,84498.77,492.53,14.69
2016-05-12,60528.85,84035.21,491.5,14.41
2016-05-13,60023.37,83432.4,493.03,15.04
2016-05-16,60610.19,84437.82,491.69,14.68
2016-05-17,60045.51,83378.47,491.7,15.57
2016-05-18,60056.6,83497.58,487.88,15.95
2016-05-19,59843.13,82870.53,488.74,16.33
2016-05-20,60233.27,84118.56,488.72,15.2
2016-05-23,60100.07,84075.38,489.02,15.82
2016-05-24,60919.57,85622.49,488.72,14.42
2016-05-25,61342.79,86243.78,488.87,13.9
2016-05-26,61330.89,86148.48,490.86,13.43
2016-05-27,61606.03,86885.5,490.68,13.12
2016-05-30,61606.03,86885.5,490.83,13.12
2016-05-31,61548.26,87175.15,490.96,14.19
2016-06-01,61630.46,87752.13,490.57,14.2
2016-06-02,61815.63,88338.46,491.62,13.63
2016-06-03,61620.74,87869.66,495.03,13.47
2016-06-06,61909.84,88882.05,494.74,13.65
2016-06-07,61998.66,89217.46,495.29,14.05
2016-06-08,62216.38,89772.91,495.8,14.08
2016-06-09,62102.12,89243.15,496.65,14.64
2016-06-10,61524.62,87826.53,497.3,17.03
2016-06-13,61063.85,86810.39,497.51,20.97
2016-06-14,60949.34,86487.06,496.43,20.5
2016-06-15,60863.6,86701.25,497.14,20.14
2016-06-16,61057.01,86558.74,497.62,19.37
2016-06-17,60866.54,86563.99,496.29,19.41
2016-06-20,61228.09,87536.25,495.94,18.37
2016-06-21,61398.12,87352.68,495.57,18.48
2016-06-22,61295.78,87003.8,496.42,21.17
2016-06-23,62120.62,88667.26,495.7,17.25
2016-06-24,59917.69,85261.73,498.37,25.76
2016-06-27,58833.97,82507.65,501.15,23.85
2016-06-28,59889.54,84094.01,501.27,18.75
2016-06-29,60919.09,85846.97,501.85,16.64
2016-06-30,61750.97,87318.77,501.91,15.63
2016-07-01,61886.05,87714.11,503.51,14.77
2016-07-04,61886.05,87714.11,503.67,14.77
2016-07-05,61481.11,86399.25,506.95,15.58
2016-07-06,61825.04,86977.73,506.42,14.96
2016-07-07,61782.38,87098.77,506.94,14.76
2016-07-08,62715.43,89018.11,508.43,13.2
2016-07-11,62939.78,89829.75,507.25,13.54
2016-07-12,63359.68,90978.99,505.59,13.55
2016-07-13,63370.69,90666.41,507.41,13.04
2016-07-14,63690.42,90754.49,505.94,12.82
2016-07-15,63639.66,90916.74,504.24,12.67
2016-07-18,63790.83,91105.32,504.71,12.44
2016-07-19,63711.45,90669.78,505.74,11.97
2016-07-20,63990.54,91262.56,505.48,11.77
2016-07-21,63778.6,90892.01,506.28,12.74
2016-07-22,64076.73,91588.45,506.36,12.02
2016-07-25,63879.87,91319.13,506.38,12.87
2016-07-26,63891.64,91862.89,506.47,13.05
2016-07-27,63811.75,91883.67,507.66,12.83
2016-07-28,63937.75,91920.19,507.68,12.72
2016-07-29,64067.41,92248.96,509.18,11.87
2016-08-01,63981.55,92024.81,508.01,12.44
2016-08-02,63554.18,90812.96,506.3,13.37
2016-08-03,63779.63,91607.07,505.88,12.86
2016-08-04,63811.84,91685.66,507.67,12.42
2016-08-05,64346.44,92808.61,505.58,11.39
2016-08-08,64302.98,92798.76,506.09,11.5
2016-08-09,64348.76,92791.09,508.01,11.66
2016-08-10,64187.61,92264.1,509.52,12.05
2016-08-11,64485.91,92603.99,507.57,11.68
2016-08-12,64443.5,92612.28,509.51,11.55
2016-08-15,64625.98,93530.52,509.03,11.81
2016-08-16,64266.25,92792.84,508.45,12.64
2016-08-17,64390.9,92560.81,509.15,12.19
2016-08-18,64532.14,93331.72,510.49,11.43
2016-08-19,64440.41,93256.01,509.35,11.34
2016-08-22,64427.46,93378.7,510.85,12.27
2016-08-23,64552.16,93992.49,510.75,12.38
2016-08-24,64225.47,93131.13,510.91,13.45
2016-08-25,64165.11,93344.02,510.35,13.63
2016-08-26,64044.99,93176.2,508.56,13.65
2016-08-29,64389.96,93767.09,510.94,12.94
2016-08-30,64283.25,93811.99,510.84,13.12
2016-08-31,64154.49,93400.22,510.73,13.42
2016-09-01,64164.16,93350.11,510.58,13.48
2016-09-02,64462.31,94276.58,509.8,11.98
2016-09-05,64462.31,94276.58,509.96,11.98
2016-09-06,64653.98,94405.14,511.83,12.02
2016-09-07,64684.87,94982.12,511.86,11.94
2016-09-08,64535.8,94770.93,509.27,12.51
2016-09-09,62951.92,91835.08,507.03,17.5
2016-09-12,63856.68,92973.34,506.63,15.16
2016-09-13,62926.59,91103.95,504.48,17.85
2016-09-14,62899.08,90939.42,505.77,18.14
2016-09-15,63539.77,92018.55,505.42,16.3
2016-09-16,63294.67,91800.44,505.46,15.37
2016-09-19,63312.93,92371.97,505.81,15.53
2016-09-20,63325.8,92029.6,506.29,15.92
2016-09-21,64014.09,93355.01,506.93,13.3
2016-09-22,64446.73,94658.22,508.82,12.02
2016-09-23,64087.35,93974.89,509.64,12.29
2016-09-26,63556.51,93155.27,510.35,14.5
2016-09-27,63936.47,93358.24,511.08,13.1
2016-09-28,64292.72,94239.88,510.96,12.39
2016-09-29,63676.26,93097.97,511.27,14.02
2016-09-30,64171.17,94013.22,509.82,13.29
2016-10-03,63967.38,93569.19,509.48,13.57
2016-10-04,63662.57,93073.99,507.74,13.63
2016-10-05,63943.34,93707.62,506.93,12.99
2016-10-06,63956.29,93599.78,506.61,12.84
2016-10-07,63755.43,92913.12,507.22,13.48
2016-10-10,64048.28,93851.55,507.38,13.38
2016-10-11,63274.05,92255.41,506.86,15.36
2016-10-12,63357.42,92306.98,506.43,15.91
2016-10-13,63166.98,91650.63,507.95,16.69
2016-10-14,63177.5,91367.02,506.32,16.12
2016-10-17,62998.87,91212.69,507.51,16.21
2016-10-18,63380.57,91766.81,508.3,15.28
2016-10-19,63524.56,92161.11,508.68,14.41
2016-10-20,63431.97,91900.27,508.93,13.75
2016-10-21,63435.96,91763.02,509.17,13.34
2016-10-24,63756.06,92263.78,508.55,13.02
2016-10-25,63528.38,91496.8,508.77,13.46
2016-10-26,63398.75,90794.26,507.49,14.24
2016-10-27,63182.36,89834.22,505.76,15.36
2016-10-28,63000.31,89669.53,505.51,16.19
2016-10-31,63023.91,89991.05,505.72,17.06
2016-11-01,62587.94,88997.6,505.74,18.56
2016-11-02,62151.52,87957.85,506.0,19.32
2016-11-03,61899.88,87648.05,505.62,22.08
2016-11-04,61811.21,88079.95,506.38,22.51
2016-11-07,63165.67,90121.95,505.62,18.71
2016-11-08,63432.31,90365.7,504.72,18.74
2016-11-09,64184.23,92863.73,498.61,14.38
2016-11-10,64285.5,94078.9,497.34,14.74
2016-11-11,64236.63,95883.05,497.39,14.17
2016-11-14,64311.16,97277.18,493.59,14.48
2016-11-15,64800.72,97712.56,493.21,13.37
2016-11-16,64721.14,97568.0,493.44,13.72
2016-11-17,65040.3,98052.45,491.69,13.35
2016-11-18,64905.02,98383.3,489.23,12.85
2016-11-21,65383.83,98955.76,488.89,12.42
2016-11-22,65578.2,99877.5,489.57,12.41
2016-11-23,65628.58,100444.93,488.51,12.43
2016-11-24,65628.58,100444.93,488.57,12.43
2016-11-25,65896.74,100812.68,488.08,12.34
2016-11-28,65562.36,99630.06,489.83,13.15
2016-11-29,65678.22,99602.41,490.34,12.9
2016-11-30,65499.54,99632.77,488.69,13.33
2016-12-01,65285.87,99111.27,486.74,14.07
2016-12-02,65316.09,99161.74,488.4,14.12
2016-12-05,65716.88,100704.11,488.78,12.14
2016-12-06,65974.22,101712.15,488.88,11.79
2016-12-07,66841.1,102688.12,490.7,12.22
2016-12-08,66999.5,104141.47,489.7,12.64
2016-12-09,67356.48,104187.45,487.57,11.75
2016-12-12,67281.77,103119.79,487.41,12.64
2016-12-13,67717.08,103176.94,487.81,12.72
2016-12-14,67163.31,101759.51,486.72,13.19
2016-12-15,67419.83,102337.83,484.73,12.79
2016-12-16,67319.33,102164.38,484.29,12.2
2016-12-19,67458.27,102781.17,486.25,11.71
2016-12-20,67722.29,103588.5,485.64,11.45
2016-12-21,67560.21,103059.39,486.56,11.27
2016-12-22,67431.1,102207.86,486.56,11.43
2016-12-23,67529.11,102750.97,487.07,11.44
2016-12-26,67529.11,102750.97,487.07,11.44
2016-12-27,67686.01,103160.5,486.57,11.99
2016-12-28,67129.76,102041.52,488.46,12.95
2016-12-29,67125.56,102228.52,489.71,13.37
2016-12-30,66829.22,101817.27,491.17,14.04
2017-01-02,66829.22,101817.27,491.17,14.04
2017-01-03,67390.9,102543.04,490.96,12.85
2017-01-04,67836.09,104248.76,491.32,11.85
2017-01-05,67787.76,103201.2,494.06,11.67
2017-01-06,68030.54,102836.9,492.39,11.32
2017-01-09,67786.64,102066.43,493.77,11.56
2017-01-10,67791.66,102933.19,493.57,11.49
2017-01-11,67987.97,103181.72,493.81,11.26
2017-01-12,67839.5,102426.76,494.22,11.54
2017-01-13,67979.69,103115.05,493.7,11.23
2017-01-16,67979.69,103115.05,493.86,11.23
2017-01-17,67747.41,101925.97,495.62,11.87
2017-01-18,67885.32,102382.13,493.55,12.48
2017-01-19,67642.61,101478.75,491.13,12.78
2017-01-20,67865.97,101922.2,491.01,11.54
2017-01-23,67690.56,101665.95,493.35,11.77
2017-01-24,68142.78,103195.87,491.43,11.07
2017-01-25,68669.4,104127.65,490.04,10.81
2017-01-26,68618.57,103755.4,490.7,10.63
2017-01-27,68545.27,103323.36,491.68,10.58
2017-01-30,68137.84,102020.57,491.71,11.88
2017-01-31,68100.43,102597.94,492.5,11.99
2017-02-01,68133.19,102425.28,491.85,11.81
2017-02-02,68172.84,102272.14,492.23,11.93
2017-02-03,68683.38,103717.51,492.02,10.97
2017-02-06,68543.16,102956.34,494.75,11.37
2017-02-07,68562.15,102535.12,495.53,11.29
2017-02-08,68645.22,102455.4,496.47,11.45
2017-02-09,69066.67,103785.09,494.75,10.88
2017-02-10,69312.74,104474.48,494.45,10.85
2017-02-13,69686.41,104729.11,494.22,11.07
2017-02-14,69981.62,105083.5,493.48,10.74
2017-02-15,70338.59,105534.6,492.74,11.97
2017-02-16,70277.22,105259.03,494.57,11.76
2017-02-17,70396.85,105296.5,495.38,11.49
2017-02-20,70396.85,105296.5,495.54,11.49
2017-02-21,70822.64,105979.95,495.61,11.57
2017-02-22,70744.1,105500.98,496.18,11.74
2017-02-23,70764.07,104832.22,497.48,11.71
2017-02-24,70889.33,104813.63,499.95,11.47
2017-02-27,70988.93,105731.93,498.71,12.09
2017-02-28,70796.75,104325.77,499.4,12.92
2017-03-01,71752.06,106149.9,496.44,12.54
2017-03-02,71314.63,104812.59,495.87,11.81
2017-03-03,71362.66,104825.1,495.81,10.96
2017-03-06,71125.76,104116.33,496.0,11.24
2017-03-07,70911.4,103352.82,495.0,11.45
2017-03-08,70755.18,102629.87,493.27,11.86
2017-03-09,70793.66,102148.02,491.02,12.3
2017-03-10,71018.3,102543.24,491.57,11.66
2017-03-13,71073.55,102868.07,490.77,11.35
2017-03-14,70842.22,102323.77,490.83,12.3
2017-03-15,71438.11,103907.34,493.88,11.63
2017-03-16,71356.14,104029.41,493.98,11.21
2017-03-17,71272.34,104348.87,494.77,11.28
2017-03-20,71122.98,103806.75,495.85,11.34
2017-03-21,70209.51,101269.73,497.14,12.47
2017-03-22,70341.66,101131.73,498.21,12.81
2017-03-23,70295.32,101616.39,497.66,13.12
2017-03-24,70243.4,101668.27,498.36,12.96
2017-03-27,70166.0,101816.7,499.25,12.5
2017-03-28,70670.11,102600.06,498.43,11.53
2017-03-29,70765.77,103101.41,499.32,11.42
2017-03-30,70984.64,103866.83,498.51,11.54
2017-03-31,70843.18,104122.87,499.17,12.37
2017-04-03,70725.94,103045.97,500.89,12.38
2017-04-04,70776.74,103032.79,500.85,11.79
2017-04-05,70546.99,101999.9,500.82,12.89
2017-04-06,70721.27,102982.26,501.25,12.39
2017-04-07,70663.29,102928.66,500.42,12.87
2017-04-10,70722.72,103223.41,501.06,14.05
2017-04-11,70653.54,103902.44,503.13,15.07
2017-04-12,70383.54,102693.37,503.17,15.77
2017-04-13,69896.21,101613.18,505.38,15.96
2017-04-14,69896.21,101613.18,505.38,15.96
2017-04-17,70503.17,102775.95,504.77,14.66
2017-04-18,70315.82,102803.16,507.01,14.42
2017-04-19,70214.98,103068.01,506.23,14.93
2017-04-20,70740.6,104208.6,505.07,14.15
2017-04-21,70535.65,103924.59,505.48,14.63
2017-04-24,71297.0,105075.77,504.79,10.84
2017-04-25,71733.04,105990.95,503.31,10.76
2017-04-26,71700.78,106450.53,504.13,10.85
2017-04-27,71750.45,106277.23,504.75,10.36
2017-04-28,71591.26,105141.3,505.41,10.82
2017-05-01,71734.59,105579.66,504.26,10.11
2017-05-02,71790.99,105184.68,505.48,10.59
2017-05-03,71681.61,104563.63,505.11,10.68
2017-05-04,71709.19,104242.14,503.67,10.46
2017-05-05,72029.58,104986.15,503.77,10.57
2017-05-08,72024.58,104571.81,503.3,9.77
2017-05-09,71955.05,104452.26,502.65,9.96
2017-05-10,72068.98,104979.6,502.72,10.21
2017-05-11,71911.03,104357.47,503.43,10.6
2017-05-12,71802.25,103774.82,505.76,10.4
2017-05-15,72157.6,104540.18,506.04,10.42
2017-05-16,72123.2,104466.92,506.79,10.65
2017-05-17,70833.05,101945.7,510.23,15.59
2017-05-18,71102.59,102237.84,509.4,14.66
2017-05-19,71596.56,102876.52,509.29,12.04
2017-05-22,71964.59,103575.19,509.25,10.93
2017-05-23,72106.15,103772.8,508.41,10.72
2017-05-24,72300.24,103885.27,508.88,10.02
2017-05-25,72619.46,103835.66,509.37,9.99
2017-05-26,72654.49,103738.33,509.58,9.81
2017-05-29,72654.49,103738.33,509.74,9.81
2017-05-30,72566.53,102955.27,510.89,10.38
2017-05-31,72551.44,102890.49,511.41,10.41
2017-06-01,73147.04,104676.5,510.86,9.89
2017-06-02,73399.65,105216.23,512.85,9.75
2017-06-05,73301.05,104644.53,512.41,10.07
2017-06-06,73088.4,104463.21,513.63,10.45
2017-06-07,73221.87,104407.72,512.66,10.39
2017-06-08,73259.3,105536.86,512.04,10.16
2017-06-09,73187.27,106099.63,511.93,10.7
2017-06-12,73125.9,106033.4,511.69,11.46
2017-06-13,73497.41,106633.2,512.09,10.42
